audit_id,audit_batch_id,release_version,audited_at,reviewer,audit_method,audit_decision,audit_confidence,audit_tags,audit_note,stratum,edge_id,subject_id,subject_name,subject_category,predicate,qualified_predicate,object_id,object_name,object_category,evidence_count,edge_confidence_score,source_xref,supporting_document_year,supporting_text_section_type,study_result_id,extraction_confidence_score,subject_mention,object_mention,subject_mention_match,object_mention_match,supporting_text
tmkp-2026-04-21-edge-audit-batch-001-0910,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch,mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:b9322b92-6853-432b-ba2d-d3f9a095aa36,DRUGBANK:DB01404,Ginseng,biolink:ChemicalEntity,biolink:affects,biolink:causes,NCBIGene:4869,NPM1,biolink:Gene,1,0.880904,PMID:18403247,2008,abstract,tmkp:ee8368edcbab9783099361ed044b48f21497058b1b7e29349cec130df3859edd,0.880904,Ginseng,nucleophosmin,true,false,"In present study, we identified nucleophosmin as a molecular target of the effective anticancer constituents of t Ginseng, Xuanseng, and Danseng that down-regulated nucleophosmin in nuclear matrix, changed its trafficking from nucleolus to cytoplasm, and regulated several oncogenes and tumor suppressor genes."
tmkp-2026-04-21-edge-audit-batch-001-0911,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:3dda71a5-4c82-4ba1-911d-d5a083b2c243,CHEBI:18152,Myricetin,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:463,ZFHX3,biolink:Gene,13,0.873162,PMC7698617,2020,DISCUSS,tmkp:520e714821cd054d9df93bb6396f7dc47673cb88c8e742aee91bc43c912223c2,0.873162,MYC,ZFHX3,false,true,"In T-47D cells, ZFHX3 is likely only one of several factors that upregulate MYC and TBX3; RNAi-mediated silencing of MYC or TBX3 could be too potent."
tmkp-2026-04-21-edge-audit-batch-001-0912,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,treatment_context,evidence has co-mentions but no high-confidence audit rule fired,chemical_gene_mechanism,urn:uuid:d0f8eb27-e2b8-46b3-a7cc-3d854bcf2617,CHEBI:63608,Maraviroc,biolink:ChemicalEntity,biolink:affects,biolink:causes,NCBIGene:7852,CXCR4,biolink:Gene,1,0.885281,PMC6306210,2018,RESULTS,tmkp:12f537422f11019521eb164a62039d7bb42120adbba5a77f129dbccc8cf84725,0.885281,maraviroc,CXCR4,true,true,The infectivity analysis of clones on treatment was less comprehensive than at Day 1 because it was anticipated that the suppression of R5 virus by maraviroc would give rise to enhanced proportions of CXCR4-using virus.
tmkp-2026-04-21-edge-audit-batch-001-0913,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,biomarker_or_expression_context|model_or_assay_context,"evidence supports expression/biomarker context, not necessarily causality",chemical_gene_mechanism,urn:uuid:e3738fc7-59aa-4298-9593-ebcc52a7c520,CHEBI:37941,Clopidogrel,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:5806,PTX3,biolink:Gene,4,0.876666,PMC4269823,2014,DISCUSS,tmkp:d0b8c40ce2bcbd57b8a8088d5bc4684e7a6cf04bedcf5a6b6d0ab3fdd6656cf1,0.876686,clopidogrel,PTX3,true,true,"In the present study, the administration of aspirin and clopidogrel either singly or in combination 7 days before induction of AMI led to a statistically significant reduction of serum levels of PTX3 and TGF-β1."
tmkp-2026-04-21-edge-audit-batch-001-0914,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:fd4c1ff4-ec16-47c4-8c8b-215755be5d97,DRUGBANK:DB09106,hetastarch,biolink:ChemicalEntity,biolink:affects,biolink:causes,NCBIGene:23543,RBFOX2,biolink:Gene,1,0.938486,PMC5617991,2017,INTRO,tmkp:00c3c6ba847ff834b9978955a65cb5b167b259308e49f88d79d80f31f81a2714,0.938486,Hes,Rta,false,false,"The proposed mechanism for this action is through the direct inhibition of the Rta promoter by the Notch downstream effector, Hes1."
tmkp-2026-04-21-edge-audit-batch-001-0915,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|negation_or_hedging,evidence contains negation or hedging language; negation or hedging requires manual confirmation,chemical_gene_mechanism,urn:uuid:542a3e09-1402-4096-8e08-cd920a3b0a0a,CHEBI:28304,Heparin,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:4803,NGF,biolink:Gene,3,0.648085,PMID:3032991,1987,abstract,tmkp:0b9a8b30f9d212eb1fe557a64a54a4460212812003faa40c794a0c762d0f3618,0.65712,heparin,NGF,true,true,"The stimulatory effects of heparin on the neurotropic activity of aFGF, bFGF, and NGF may occur through a site not associated with the respective cellular receptor for the growth factors."
tmkp-2026-04-21-edge-audit-batch-001-0916,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|biomarker_or_expression_context|family_mention_fanout|mechanism_context|mention_mismatch|negation_or_hedging|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; family-level molecular mention may have been normalized to a specific node; evidence contains negation or hedging language,chemical_gene_mechanism,urn:uuid:5fdc4697-4bf2-42d4-bcb2-79270bc69f99,CHEBI:28918,Epinephrine,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:8995,TNFSF18,biolink:Gene,42,0.570809,PMC2989743,2011,INTRO,tmkp:9e50a7e53009d89a84b9e7ab2ebfbfb426aedfee26debdf1b1a844b18097d253,0.570816,epinephrine,TNF,true,false,"For example, under basal conditions, epinephrine was recently shown to enhance LPS-induced production of the anti-inflammatory cytokine IL-10 by monocytes, while inhibiting pro-inflammatory TNF-α and IL-12; basal cortisol levels did not regulate production of these cytokines ex vivo."
tmkp-2026-04-21-edge-audit-batch-001-0917,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch,mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:4ba7cc56-40ba-4bcc-a925-f1576f4e4421,CHEBI:41879,Dexamethasone,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:794,CALB2,biolink:Gene,8,0.743498,PMC4031286,2014,INTRO,tmkp:834be05ddecfeeee55f847d70d65a19922206439e7f16daace63a778ef20f4cd,0.743498,dexamethasone,calretinin,true,false,"Neurons expressing calretinin and calbindin, calcium-binding proteins necessary for mature inhibitory neuron functioning, are reduced in lateral amygdala in female offspring after prenatal dexamethasone."
tmkp-2026-04-21-edge-audit-batch-001-0918,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:1418609a-a861-4e8e-9138-aa4eac1af251,CHEBI:42567,Fisetin,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:56996,SLC12A9,biolink:Gene,3,0.939829,PMID:16317137,2005,abstract,tmkp:d42fe75990082cce2bda39800d3e1e427a70026613ba0956e377bd498fa999c6,0.939806,Fisetin,CIP1,true,false,Fisetin decreased the activities of cyclin-dependent kinases (CDK)2 and CDK4; these effects were likely attributable to decreases in the levels of cyclin E and D1 and an increase in p21(CIP1/WAF1) levels (P < 0.05).
tmkp-2026-04-21-edge-audit-batch-001-0919,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:758671c0-bce4-4f8d-a1c9-768b369e0b02,CHEBI:62881,Riboprine,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:79109,MAPKAP1,biolink:Gene,2,0.874029,PMC5778363,2018,RESULTS,tmkp:f765de5687e4bc10eb08916aaee962a5b1b0087204cfb54b3724641bc4e2b78d,0.874139,IPA,MIP-1,false,false,Downregulation of MIP-1α (CCL3L3) and MIP-1β (CCL4) in cells treated with exosomes derived from infected versus uninfected cells was inconsistent with the IPA analysis.
tmkp-2026-04-21-edge-audit-batch-001-0920,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context,evidence appears model or assay based,chemical_gene_mechanism,urn:uuid:8b51db17-c2b6-47eb-9848-aa77dcc7d39f,CHEBI:8382,Prednisone,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:6446,SGK1,biolink:Gene,2,0.800175,PMC3799580,2013,RESULTS,tmkp:fd9f48796844be95cd7cfe07b62e60dd7e538831e8825910970efee7a044591f,0.831237,prednisone,Sgk1,true,true,"Both prednisone and dexamethasone (0.1 µM) showed a greater than 13-fold induction of Sgk1 gene transcription, whereas VBP15 showed no such GRE-mediated transcriptional activity at the same concentration (Fig 3B)."
tmkp-2026-04-21-edge-audit-batch-001-0921,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|model_or_assay_context,mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:bc76345d-4c1d-451c-992b-feb78f88ddbb,CHEBI:3478,Cefaclor,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:6564,SLC15A1,biolink:Gene,1,0.785034,PMID:21311026,2011,abstract,tmkp:c17ce1ef68e6d9676d5eb43b2b1cbf15c9f523dc1ac8632510fdf2d778a11c29,0.785034,Cefaclor,PepT1,true,false,"STC-1 cells were activated, as measured by ERK(1/2) phosphorylation, by both peptone and the PepT1 substrate Cefaclor; however, the PepT1 inhibitor 4-aminomethyl benzoic acid (AMBA) had no effect on STC-1 cell activity."
tmkp-2026-04-21-edge-audit-batch-001-0922,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:f788facb-8733-475f-b11e-7409986b7cda,CHEBI:7903,Pamidronic acid,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:11224,RPL35,biolink:Gene,1,0.978672,PMC7246033,2020,RESULTS,tmkp:43e894162d0b86e4486717a6ac2aab7aef1ad0d30d877df2884a0e334f378a62,0.978672,pamidronate,SOS-1,false,false,"These results indicate pamidronate significantly reduced the expressions of the downstream effector proteins, ERK-1 and p-ERK-1, albeit many upstream proteins (KRAS, NRAS, HRAS, PI3K, JNK-1, mTOR, PTEN, RAF-B, Rab 1, NF-1, PKC, p-PKC, SOS-1, SOS-2, and STAT3), and thus, suggest RAS signaling (a major signal for cellular growth) was gradually attenuated in RAW 264.7 macrophages."
tmkp-2026-04-21-edge-audit-batch-001-0923,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|model_or_assay_context,mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:ae9db41a-7fcc-41f2-8075-f7a56248a200,CHEBI:3093,Bifenthrin,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:59272,ACE2,biolink:Gene,1,0.713949,PMC7775788,2021,DISCUSS,tmkp:2670644f2d8f6411254b2235ec8e6346934d2f210883c64de97e2e662301d20f,0.713949,capture,ACE2,false,true,"Our findings also suggest that unliganded S trimer proteins of SARS-CoV-2 are inherently competent to transiently display conformation with one RBD up ready for ACE2 receptor binding; ACE2 facilitates the capture of the preexisting open conformation that is spontaneously sampled in the unliganded spike, rather than triggering a trimer opening event."
tmkp-2026-04-21-edge-audit-batch-001-0924,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,family_mention_fanout|mention_mismatch|method_or_reagent_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; family-level molecular mention may have been normalized to a specific node,chemical_gene_mechanism,urn:uuid:f9082cb9-2b76-4a18-9889-0c8c4e23d867,CHEBI:65310,Triciribine,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:1896,EDA,biolink:Gene,3,0.735943,PMC3731298,2013,METHODS,tmkp:12c3876bac249a8130c6cd76f583ce47b59a0061d3e99937d6050c4b15d964e0,0.735943,TCN,TNF,false,false,"For p65 translocation experiment, HepG2 cells were grown on chamber slides for 24 h and pre-incubated with TCN at 37°C for 1 h, followed by TNF-α stimulation for 20 min."
tmkp-2026-04-21-edge-audit-batch-001-0925,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,biomarker_or_expression_context,"evidence supports expression/biomarker context, not necessarily causality",chemical_gene_mechanism,urn:uuid:a3857d85-d487-47c7-9579-9fd3a5cf0bc0,CHEBI:25812,Ozone,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:596,BCL2,biolink:Gene,4,0.665472,PMID:30130360,2018,abstract,tmkp:1a3f39eabb569033f0e5c1f79e555e369357ef029c5185c385c302ad0d7439e6,0.665466,ozone,bcl-2,true,true,"In addition, apoptotic markers, Caspase 3 and bcl-2 were significantly decreased by applying ozone and hCG (p=0.001)."
tmkp-2026-04-21-edge-audit-batch-001-0926,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|family_mention_fanout|mechanism_context,family-level molecular mention may have been normalized to a specific node,chemical_gene_mechanism,urn:uuid:b3e6c615-a819-4386-8cbf-e85021c315f2,DRUGBANK:DB10897,Capsicum,biolink:ChemicalEntity,biolink:affects,biolink:causes,NCBIGene:5465,PPARA,biolink:Gene,1,0.802052,PMC5510203,2017,DISCUSS,tmkp:e606f9d97725063ad4ce7c6dda94b07ee8aa09dd3a2f586e93be128039d4f946,0.802052,capsicum extract,PPAR,true,true,Feng et al. reported that yellow capsicum extract inhibits the expression of PPAR-γ and C/EBP-α in 3T3-L1 adipocytes.
tmkp-2026-04-21-edge-audit-batch-001-0927,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,biomarker_or_expression_context|mechanism_context|treatment_context,mechanistic language matches broad affects semantics,chemical_gene_mechanism,urn:uuid:e6490340-39d6-449b-a228-62a932a7aa54,CHEBI:61390,Afatinib,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:5693,PSMB5,biolink:Gene,1,1.038004,PMC7791120,2021,RESULTS,tmkp:6fe7a1aee2cf2903930a4f6bbb2d3f1ba514d4333c80ff4d5c8102691dcfec73,1.038004,afatinib,PSMB5,true,true,"Treatment of Bel-7402 and SMMC-7721 cells with afatinib significantly decreased TRIB2 and PCBP2 levels (Supplementary Fig. 7d) and markedly suppressed PSMB5 activity (Supplementary Fig. 7e), ultimately leading to elevation of conj & poly Ub, mono Ub and global K48-Ub levels (Supplementary Fig. 7d)."
tmkp-2026-04-21-edge-audit-batch-001-0928,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|biomarker_or_expression_context|mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:82b4addf-9a26-477e-8956-8f88f6d6a94c,CHEBI:16828,Tryptophan,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:9421,HAND1,biolink:Gene,10,0.636623,PMC7934859,2021,DISCUSS,tmkp:9a55c7aa2ce0a4a6e44d0ab32a93074886d170b69b5a32d2a685b02fc91de209,0.652824,tryptophan,Th1,true,false,"Thus, our data indicate that activation of AHR in CD103+ DCs by tryptophan metabolites produced during inflammatory insult result in expression of pro-Th17 genes and reduction in expression of pro-Th1 genes that contributes to the fibrotic pathology noted in BMT mice."
tmkp-2026-04-21-edge-audit-batch-001-0929,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_gene_mechanism,urn:uuid:72d180e2-cbaa-40a1-a256-2cafb916e5cd,CHEBI:15956,Biotin,biolink:SmallMolecule,biolink:affects,biolink:causes,NCBIGene:2065,ERBB3,biolink:Gene,1,0.796445,PMC7551051,2020,INTRO,tmkp:d9376b00685f150dd1270e8ba8f607bd72214b37c4f416254f8bec62b11ea56b,0.796445,biotin,HER3,true,false,"Interestingly, Wymant et al. demonstrated that the biotin/streptavidin-induced crosslinking of HER2 also induced accompanying degradation of HER3 but not EGFR."
