audit_id,audit_batch_id,release_version,audited_at,reviewer,audit_method,audit_decision,audit_confidence,audit_tags,audit_note,stratum,edge_id,subject_id,subject_name,subject_category,predicate,qualified_predicate,object_id,object_name,object_category,evidence_count,edge_confidence_score,source_xref,supporting_document_year,supporting_text_section_type,study_result_id,extraction_confidence_score,subject_mention,object_mention,subject_mention_match,object_mention_match,supporting_text,manual_review_status,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-1537,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,treatment_context,treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:c2095911-84a8-46c2-b6b7-86ede6261f9f,UNII:8O59X1ACZT,GLPG-0492,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0001259,Coma,biolink:PhenotypicFeature,1,1.134548,PMID:25185887,2014,abstract,tmkp:cc184d99124e477fdbb98284c18091f1620132a1cf7889c94a308b9970699543,1.134548,GLPG0492,coma,true,true,"Taken together, these results unveil the potential of GLPG0492, a non-steroidal SARM, as treatment for, at least, musculo-skeletal atrophy consecutive to coma, paralysis, or limb immobilization.",complete,codex-manual,2026-05-04,unsupported,bad,good,wrong_indication_context,GLPG0492 targeted atrophy consecutive to coma rather than coma itself.
tmkp-2026-04-21-edge-audit-batch-002-1538,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|generic_object|model_or_assay_context|treatment_context,object label is generic or low-specificity; treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:61aa9fcd-962b-472e-9c34-85ec333f1493,CHEBI:3223,Buspirone,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0012531,Pain,biolink:PhenotypicFeature,1,0.76193,PMC5266710,2017,DISCUSS,tmkp:ebdb1e2d173e0c34f5d85771cc216dfb1797636895d992f00e3296dcabbbbc86,0.76193,buspirone,pain,true,true,Our results provide the first evidence that chronic injections of buspirone during the critical adolescent period normalize basal pain and pain sensitivity in the formalin test and the indices of psycho-emotional behavior in the adult rats that demonstrated behavioral alterations induced by early-life adverse treatments.,complete,codex-manual,2026-05-04,supported,good,good,,Buspirone normalized basal pain and pain sensitivity.
tmkp-2026-04-21-edge-audit-batch-002-1539,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,chemical_phenotype_treatment,urn:uuid:e068d094-e7be-4fa0-9fa7-89ebbb3bdcd4,DRUGBANK:DB01404,Ginseng,biolink:ChemicalEntity,biolink:treats_or_applied_or_studied_to_treat,,HP:0002027,Abdominal pain,biolink:PhenotypicFeature,2,0.767939,PMC5925619,2017,INTRO,tmkp:25c612b05c56d785b5d4ce6e24fe41d1788acad35403bca54f6fc3277a181aba,0.768275,Ginseng,abdominal pain,true,true,"Ginseng, the root of Panax ginseng Meyer, is a traditional Asian herbal medicine that has been used for more than thousands of years to reduce neuralgia, toothache, abdominal pain, and chest pain.",complete,codex-manual,2026-05-04,supported,good,good,,Ginseng is used to reduce abdominal pain.
tmkp-2026-04-21-edge-audit-batch-002-1540,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,list_or_cross_product_context|mechanism_context|model_or_assay_context|treatment_context,evidence looks like a list context that may cross-product entities; treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:b56ab110-641d-4323-a029-daae3bdef79b,CHEBI:83531,Moclobemide,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0100543,Cognitive impairment,biolink:PhenotypicFeature,1,0.815849,PMC6029266,2018,INTRO,tmkp:9c15d5c26f511e03cac9505bbae9c8142f3d6f11de2a6be1439d8d18a011ba5c,0.815849,moclobemide,cognitive deficits,true,true,"Reversible inhibitors of MAO-A, such as moclobemide, have shown modest results in elderly individuals, including those presenting with cognitive deficits, whereas inhibitors of MAO-B, such as l-deprenyl, might provide benefit in the early stages of clinical neurodegenerative diseases, such as Parkinson?s disease and mild AD-type dementia.",complete,codex-manual,2026-05-04,partially_supported,partial,good,broad_population_context,Moclobemide showed modest results in elderly people including those with cognitive deficits.
tmkp-2026-04-21-edge-audit-batch-002-1541,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|treatment_context,treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:020833a3-9fa1-4273-b423-e326df28894c,CHEBI:2955,Azithromycin,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0002013,Vomiting,biolink:PhenotypicFeature,4,0.708026,PMC8184113,2021,DISCUSS,tmkp:03df21159368d30bf65913b33dcfc11766c6747a1d5b666c96523bd45d172b7a,0.708026,azithromycin,vomiting,true,true,"GI adverse effects like nausea, vomiting, diarrhea, and abdominal pain were reported in 1% to 14% in the clarithromycin and azithromycin individual treatment groups, but the frequency was be increased (76%) when used in combination with other antibiotics.",complete,codex-manual,2026-05-04,unsupported,bad,good,adverse_or_risk_context,Vomiting was an azithromycin adverse effect.
tmkp-2026-04-21-edge-audit-batch-002-1542,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,model_or_assay_context|treatment_context,treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:5558b62e-192d-4ee2-9a6e-f6081e4e4b57,CHEBI:39548,Atorvastatin,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0002344,Progressive neurologic deterioration,biolink:PhenotypicFeature,1,0.899765,PMID:21387693,2011,abstract,tmkp:b294a48e9d219c819d3185512aaf577565ff57b7e5d6d0d29da4b23e654f0cd1,0.899765,atorvastatin,neurological deterioration,true,true,The initiation of usual dose of atorvastatin early after the onset of ischemic stroke significantly decreased the elevation of IL-6 and may protect against the early neurological deterioration.,complete,codex-manual,2026-05-04,supported,good,good,,Atorvastatin may protect against early neurological deterioration.
tmkp-2026-04-21-edge-audit-batch-002-1543,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|treatment_context,mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:771a0a94-02d2-44b4-8511-aed2124a761a,DRUGBANK:DB14565,Sophora flavescens root,biolink:ChemicalEntity,biolink:treats_or_applied_or_studied_to_treat,,HP:0001945,Fever,biolink:PhenotypicFeature,2,0.873704,PMC6017968,2018,INTRO,tmkp:c7b32ab684891dfa3178551bb77f8eb9dfbef0f9eaf99ab30bd64c1373e11d42,0.873713,Kushen,fever,false,true,"(S. flavescens), also named ?Kushen?, have been traditionally used in East Asian countries as an herbal medicine for the treatment of eczema, fever, hepatitis, gastrointestinal hemorrhage and skin diseases.",complete,codex-manual,2026-05-04,supported,good,good,,Kushen is used for fever.
tmkp-2026-04-21-edge-audit-batch-002-1544,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context,evidence appears model or assay based,chemical_phenotype_treatment,urn:uuid:be86305d-b444-4b94-a8be-5021236432a7,CHEBI:50730,Montelukast,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0002017,Nausea and vomiting,biolink:PhenotypicFeature,1,0.791243,PMC6342668,2018,INTRO,tmkp:5305f8ccd6423b5be7c79490bf7bc38ec16db25515129e51799ca71ed8d44e5f,0.791243,montelukast,nausea and vomiting,true,true,"They employed a comprehensive pre-infusion medication regimen that included acetaminophen, diphenhydramine, loratidine, famotidine, montelukast, methylprednisolone and the addition of ondansetron after grade 1 nausea and vomiting was observed in the first two patients.",complete,codex-manual,2026-05-04,unsupported,bad,good,wrong_drug_context,Ondansetron was added for nausea and vomiting not montelukast.
tmkp-2026-04-21-edge-audit-batch-002-1545,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,cohort_or_exposure_context|mention_mismatch|model_or_assay_context,mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:0a81d9d6-0ab3-4f76-9c8b-3d1f7cbfe06c,CHEBI:28918,Epinephrine,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0002503,Spinocerebellar tract degeneration,biolink:PhenotypicFeature,1,0.873664,PMID:6306312,1983,abstract,tmkp:69b778cea12ade980e55241730acc10ef357622ad5ac37e1d87f186bb2be0b11,0.873664,adrenaline,spinocerebellar degeneration,false,true,"Plasma cyclic AMP responses to adrenaline administration in normal volunteers, patients with spinocerebellar degeneration, bronchial asthma, pulmonary emphysema, and diabetes mellitus were studied.",complete,codex-manual,2026-05-04,unsupported,bad,good,study_probe_context,Adrenaline was administered as a response probe in patients.
tmkp-2026-04-21-edge-audit-batch-002-1546,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|treatment_context,treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:8417d9d2-8da6-40f0-8c1c-2a275d243a74,CHEBI:17750,Betaine,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0000969,Edema,biolink:PhenotypicFeature,1,0.681754,PMC5820354,2018,RESULTS,tmkp:faa7f6494a5fac10b55902dea259b70de90d1d7a264e67ae4ddcb72a93f7dcb9,0.681754,betaine,edema,true,true,"Panels (E,E?) are CBSB-S1 injected embryo treated with 1 mM betaine, which rescues the axis defect but not the head edema (black asterisk).",complete,codex-manual,2026-05-04,unsupported,bad,good,negation_or_hedging,Betaine rescued axis defect but not head edema.
tmkp-2026-04-21-edge-audit-batch-002-1547,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,chemical_phenotype_treatment,urn:uuid:c9699ca4-5f55-43eb-a67d-1a377831ef4b,CHEBI:8382,Prednisone,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0000155,Oral ulcer,biolink:PhenotypicFeature,1,0.825894,PMID:17028860,2007,abstract,tmkp:79b27b81511e84ae9ef695e0dec6343a6e3feb70abfbea8b3e5df0d0f7ea4962,0.825894,prednisone,oral ulcers,true,true,"Four weeks later, she had high fever, polyarthritis, and oral ulcers, additionally diagnosed with SLE, and subsequently, 15 mg of prednisone was started.",complete,codex-manual,2026-05-04,partially_supported,partial,good,disease_treatment_context,Prednisone was started after SLE with oral ulcers.
tmkp-2026-04-21-edge-audit-batch-002-1548,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,biomarker_or_expression_context|model_or_assay_context,"evidence supports expression/biomarker context, not necessarily causality",chemical_phenotype_treatment,urn:uuid:8dcffdec-8663-4125-baff-e20ea4831b56,CHEBI:59163,biomarker,biolink:ChemicalEntity,biolink:treats_or_applied_or_studied_to_treat,,HP:0000360,Tinnitus,biolink:PhenotypicFeature,2,0.586601,PMC7645105,2020,CONCL,tmkp:34b0b7f031784ce96f8524569bd186c0588c6a51190654b931aba5852f44cb74,0.604438,biomarkers,tinnitus,true,true,"DNA methylation alterations in genes identified in this study, which tracked with chronic symptoms of tinnitus, sleep disturbance, and pain prevalent in service members and veterans, provides mechanistic insight on the impact of repeated blast injury and related sequelae, thus, allowing for consideration of prevention measures during training and deployment of our Warfighters, as well as informing future development of biomarkers in clinical care for our veterans.",complete,codex-manual,2026-05-04,unsupported,bad,bad,generic_subject,Biomarkers were clinical-care tools and not tinnitus treatment.
tmkp-2026-04-21-edge-audit-batch-002-1549,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context,evidence appears model or assay based,chemical_phenotype_treatment,urn:uuid:48a91eff-116e-42db-a77d-530e8b7eeb3c,CHEBI:18243,Dopamine,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0004322,Short stature,biolink:PhenotypicFeature,1,0.640121,PMC3279941,2012,INTRO,tmkp:25591a64701876aa8e8b1e266a5fbd165a2eb6e9fcca274b5adabce4c276f90c,0.640121,dopamine,short stature,true,true,"Lee et al. recently reported correlations between peak GH to various stimuli (clonidine, insulin, dopamine) in children with idiopathic short stature (ISS) who underwent identical stimulation testing on two occasions separated by a month.",complete,codex-manual,2026-05-04,unsupported,bad,good,diagnostic_context,Dopamine was used as a stimulation-testing probe in short stature.
tmkp-2026-04-21-edge-audit-batch-002-1550,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,chemical_phenotype_treatment,urn:uuid:52928333-4d68-4704-ac35-68c43e0e540d,DRUGBANK:DB10984,Peppermint,biolink:ChemicalEntity,biolink:treats_or_applied_or_studied_to_treat,,HP:0002027,Abdominal pain,biolink:PhenotypicFeature,1,0.850236,PMC5333584,2016,CONCL,tmkp:24016dd9ec75ddfda5f31deee8cbb154aec02f6dbe57bdbd982199050a74cf15,0.850236,peppermint,abdominal pain,true,true,"Several large-scale studies have shown that the enteric coated peppermint capsules notably reduced IBS symptoms, particularly for the relief of abdominal pain, although some of the effects were considered transient.",complete,codex-manual,2026-05-04,supported,good,good,,Peppermint capsules reduced abdominal pain.
tmkp-2026-04-21-edge-audit-batch-002-1551,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,cohort_or_exposure_context|negation_or_hedging,evidence contains negation or hedging language; negation or hedging requires manual confirmation,chemical_phenotype_treatment,urn:uuid:9ba50872-f46b-4c53-bac5-6df40c474606,CHEBI:18248,Iron,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0001824,Weight loss,biolink:PhenotypicFeature,1,0.630969,PMC6022241,2018,METHODS,tmkp:a80fd0885b844e928730af2b48b6f058b132015b40edd29586e23bc2e0a13729,0.630969,iron,weight loss,true,true,"Anemia without overt bleeding: The participant was admitted to the hospital with iron deficiency anemia, epigastric discomfort, and weight loss, and had recently received an iron and blood transfusion as an outpatient.",complete,codex-manual,2026-05-04,unsupported,bad,good,wrong_indication_context,Iron treated anemia while weight loss was a presenting symptom.
tmkp-2026-04-21-edge-audit-batch-002-1552,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|treatment_context,mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:08d66c16-9fea-457a-a7d9-5c8783b9d6e5,CHEBI:17439,Cyanocobalamin,biolink:MolecularMixture,biolink:treats_or_applied_or_studied_to_treat,,HP:0012444,Brain atrophy,biolink:PhenotypicFeature,12,0.782348,PMID:1940989,1991,abstract,tmkp:1126d402a322d0ac09b36003212b260d72d39e2904b0c03caa325164480a9354,0.782335,vitamin B12,brain atrophy,false,true,Replacement therapy with parenteral vitamin B12 resulted in the complete resolution of his neurological findings and brain atrophy.,complete,codex-manual,2026-05-04,supported,good,good,,Vitamin B12 replacement resolved brain atrophy.
tmkp-2026-04-21-edge-audit-batch-002-1553,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,chemical_phenotype_treatment,urn:uuid:12afae31-b6d3-4ae8-96e2-c7a7c0934db5,CHEBI:27953,Physostigmine,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0001259,Coma,biolink:PhenotypicFeature,1,0.884609,PMC6819485,2019,DISCUSS,tmkp:16aaf64ed7d845c5ee04cdb9a2824081979983df1eb761a6d780350bc4a9c419,0.884609,Physostigmine,coma,true,true,"Physostigmine is only recommended in severe cases of agitation or psychosis refractory to benzodiazepines, intractable seizures or coma, or tachyarrhythmias with hemodynamic compromise.",complete,codex-manual,2026-05-04,supported,good,good,,Physostigmine is recommended for severe cases including coma.
